trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1097,False,"{'a': 0.5, 'e': 0.9674756417263753}",20,9,-24.58750302596474,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.9878965729452052}",20,0,-95.47550335384096,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1099,False,"{'a': 0.5, 'e': 0.9984467681623544}",25,0,-43.74471735343786,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
1100,False,"{'a': 0.5, 'e': 0.999020813314648}",25,0,-84.74983965053592,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
1101,False,"{'a': 0.5, 'e': 0.9896129727326761}",25,0,-23.98541710563481,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
1102,False,"{'a': 0.5, 'e': 0.970317246449718}",35,0,-147.68744819991326,"{0: 21, 1: 5, 2: 5, 3: 3, 4: 1}",0
1103,False,"{'a': 0.5, 'e': 0.9413264309844682}",25,0,-126.47859116821765,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
1104,False,"{'a': 0.5, 'e': 0.9029301929819743}",25,0,-100.16707058185892,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1105,False,"{'a': 0.5, 'e': 0.855512174960245}",30,11,-123.83045693179935,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.799546162081032}",20,0,-14.155254780552093,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1107,False,"{'a': 0.5, 'e': 0.735591348245136}",30,0,-187.05189348481517,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
1108,False,"{'a': 0.5, 'e': 0.6642867488117363}",20,0,-120.58506015202109,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
1109,False,"{'a': 0.5, 'e': 0.586344815768225}",20,0,-44.58663498240233,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1110,False,"{'a': 0.5, 'e': 0.5025443191453852}",25,12,22.37633974918739,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.4137225658046984}",25,0,-77.64390001007395,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 0.3207670333450015}",25,8,-73.12346741848884,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1113,False,"{'a': 0.5, 'e': 0.2246065027195919}",25,18,-18.658941564055407,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.12620177816406053}",20,0,-65.04470726855739,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1115,False,"{'a': 0.5, 'e': 0.026536087157875483}",20,3,29.953602698041266,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.07339474365954099}",20,3,22.88335541593355,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.17259223845937388}",25,17,-28.610135090295056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1118,False,"{'a': 0.5, 'e': 0.27006524866394344}",20,2,14.28297617071058,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.3648398561755515}",20,0,-23.214148797228155,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1120,False,"{'a': 0.5, 'e': 0.4559691044442761}",20,3,-0.24859081218705747,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.5425424601447527}",25,0,-81.27251046824904,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1122,False,"{'a': 0.5, 'e': 0.6236949109241444}",25,14,-54.04018922102372,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
1123,False,"{'a': 0.5, 'e': 0.69861560831972}",20,0,-33.5111069630447,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1124,False,"{'a': 0.5, 'e': 0.7665559694885716}",25,0,-41.00272527123277,"{0: 19, 1: 5, 2: 0, 3: 0, 4: 1}",0
1125,False,"{'a': 0.5, 'e': 0.8268371568000089}",20,0,-63.87726905287642,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1126,False,"{'a': 0.5, 'e': 0.8788568605567341}",25,0,-111.157794237426,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1127,False,"{'a': 0.5, 'e': 0.922095317074223}",25,0,-81.25558273898454,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1128,False,"{'a': 0.5, 'e': 0.9561205019876987}",20,0,-143.62989457463664,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
1129,False,"{'a': 0.5, 'e': 0.9805924468967268}",20,0,-167.38530563871637,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
1130,False,"{'a': 0.5, 'e': 0.9952666362171313}",30,0,-137.06193474062812,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
1131,False,"{'a': 0.5, 'e': 0.9999964502998647}",20,0,-167.2056019080087,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
1132,False,"{'a': 0.5, 'e': 0.9947346304060799}",20,0,-66.45405636128973,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 0.9795337509008276}",20,0,-136.97635008119053,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
1134,False,"{'a': 0.5, 'e': 0.9545456939473858}",25,0,-175.20686267580075,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
1135,False,"{'a': 0.5, 'e': 0.9200201319508784}",30,0,-200.25752527274227,"{0: 18, 1: 2, 2: 3, 3: 5, 4: 2}",0
1136,False,"{'a': 0.5, 'e': 0.8763020329141341}",20,0,-60.03438816797784,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1137,False,"{'a': 0.5, 'e': 0.8238282136314583}",30,0,-159.06309240550812,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
1138,False,"{'a': 0.5, 'e': 0.7631229751595703}",20,0,-61.26998593106245,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1139,False,"{'a': 0.5, 'e': 0.6947928641748141}",20,0,-90.60498242868837,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1140,False,"{'a': 0.5, 'e': 0.6195206125592099}",20,0,-11.215716288090421,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1141,False,"{'a': 0.5, 'e': 0.5380583157691903}",25,0,-3.9307418572689645,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1142,False,"{'a': 0.5, 'e': 0.451219918146449}",20,0,-109.38931328467349,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1143,False,"{'a': 0.5, 'e': 0.35987308025505027}",25,9,-0.7862161439173228,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.26493050950398056}",20,2,20.55722168478697,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.16734084067633054}",20,0,18.161117341921518,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1146,False,"{'a': 0.5, 'e': 0.06807915748415617}",20,8,22.075827398870217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.03186275014560829}",20,2,30.199048144729254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.13148629570835685}",20,0,23.490580476012642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.22979607366796417}",25,15,17.843725176779245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.3258098052199642}",20,6,-8.312249068757941,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.41856815289662247}",30,0,-78.37156574017253,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
1152,False,"{'a': 0.5, 'e': 0.5071443059497606}",20,10,3.423786171861425,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.59065324073748}",30,0,-103.14495920825634,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
1154,False,"{'a': 0.5, 'e': 0.6682605635877422}",35,0,-53.221375221906854,"{0: 28, 1: 4, 2: 1, 3: 1, 4: 1}",0
1155,False,"{'a': 0.5, 'e': 0.7391908477842096}",20,6,-114.00157430766629,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
1156,False,"{'a': 0.5, 'e': 0.8027353813736345}",20,12,16.20092106399084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.8582592483814034}",20,0,-35.015628477345494,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1158,False,"{'a': 0.5, 'e': 0.9052076726821409}",20,0,-48.2588186366205,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1159,False,"{'a': 0.5, 'e': 0.943111561139306}",20,0,-45.63781947877128,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1160,False,"{'a': 0.5, 'e': 0.9715921906288022}",25,0,-167.70942863279774,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
1161,False,"{'a': 0.5, 'e': 0.9903649921152167}",25,0,-119.40102631771025,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
1162,False,"{'a': 0.5, 'e': 0.999242393971555}",20,3,-67.2073808909347,"{0: 10, 1: 5, 2: 0, 3: 1, 4: 1}",1
1163,False,"{'a': 0.5, 'e': 0.9981356961329501}",20,0,-84.13709212228213,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1164,False,"{'a': 0.5, 'e': 0.98705595635838}",20,0,-87.21614167058001,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
1165,False,"{'a': 0.5, 'e': 0.9661138797451976}",35,0,-265.043638715156,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 5}",0
1166,False,"{'a': 0.5, 'e': 0.9355187126003867}",25,0,-135.78909185653166,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
1167,False,"{'a': 0.5, 'e': 0.8955761517206492}",25,0,-74.3661224446827,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
1168,False,"{'a': 0.5, 'e': 0.8466852899710291}",20,15,2.1736389333590784,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.789334628680972}",20,6,-60.52972298134825,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
1170,False,"{'a': 0.5, 'e': 0.7240971967004738}",20,0,-84.22881610836988,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
1171,False,"{'a': 0.5, 'e': 0.6516248248852446}",20,8,-36.23640225043732,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1172,False,"{'a': 0.5, 'e': 0.572641633218302}",25,0,9.258785016495354,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.48793679564238746}",30,13,-14.111847392958726,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.398356654894887}",25,10,-18.54489704139443,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.3047962661308802}",30,0,-64.2758703230179,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
1176,False,"{'a': 0.5, 'e': 0.20819045382793033}",20,13,-8.821051057782908,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.10950447132895996}",20,0,17.053363064811567,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 0.00972435634982221}",30,8,35.17191765289458,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.090152921183504}",30,13,7.362861584943202,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.1891294205289584}",25,0,-8.526448912633716,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1181,False,"{'a': 0.5, 'e': 0.28621620122237573}",25,4,15.001659287467275,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.38044320424366285}",20,15,2.748490741531183,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.4708689445259637}",20,0,-6.146809621691208,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 0.5565899179631275}",30,16,5.846538113702311,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.6367496289241701}",30,8,-7.812805823330587,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.7105471480744562}",20,0,-10.480322837455901,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1187,False,"{'a': 0.5, 'e': 0.7772451149968319}",25,7,-121.9700409588623,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 2}",1
1188,False,"{'a': 0.5, 'e': 0.8361771056532442}",20,0,-142.47783727799,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
1189,False,"{'a': 0.5, 'e': 0.8867542910733637}",25,0,-104.54993908110336,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1190,False,"{'a': 0.5, 'e': 0.9284713207390763}",20,0,-133.98977687002832,"{0: 9, 1: 5, 2: 2, 3: 3, 4: 1}",0
1191,False,"{'a': 0.5, 'e': 0.9609113718797828}",20,0,-121.8679384193197,"{0: 9, 1: 2, 2: 6, 3: 3, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 0.9837503142277313}",20,0,-46.98192616214108,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.9967599486205382}",30,0,-146.57131156226188,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
1194,False,"{'a': 0.5, 'e': 0.99981028709176}",20,0,-83.38509275459802,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
1195,False,"{'a': 0.5, 'e': 0.9928708516677031}",20,0,-116.59258562853333,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
1196,False,"{'a': 0.5, 'e': 0.9760109788932487}",30,0,-139.81577506304228,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
1197,False,"{'a': 0.5, 'e': 0.9493991270440314}",20,0,-108.50471509648538,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
1198,False,"{'a': 0.5, 'e': 0.9133011929470121}",20,0,-96.93688631707667,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1199,False,"{'a': 0.5, 'e': 0.868077855227308}",25,4,-68.5701123005504,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 2}",1
1200,False,"{'a': 0.5, 'e': 0.8141809705265618}",30,0,-121.80706985352529,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
1201,False,"{'a': 0.5, 'e': 0.7521490587007527}",30,13,-17.152403891301347,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.6826019221078377}",20,0,-95.90312574145123,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
1203,False,"{'a': 0.5, 'e': 0.6062344527474067}",25,19,9.676070916229897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.5238096891296019}",20,8,8.563611171216918,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.4361511922464772}",20,0,-44.39782388489742,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1206,False,"{'a': 0.5, 'e': 0.34413481682282887}",20,3,14.104482223196788,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.24867996006534623}",20,9,19.433109123291214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.1507403753495426}",25,14,18.670280251380092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.05129464263140355}",25,13,11.162117172507754,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.04866360920015389}",25,16,17.9513177914417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.14813563033464802}",20,2,16.30122294532128,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.24612752921795336}",20,6,-12.583569018085086,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.3416602031882708}",20,0,25.67840948693729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 0.43377912134616536}",30,12,7.9661777702548315,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.5215638619118832}",20,0,-40.55662578396695,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1216,False,"{'a': 0.5, 'e': 0.6041373087754801}",20,10,-47.869939220609375,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1217,False,"{'a': 0.5, 'e': 0.6806744153510244}",25,0,-53.963142632175504,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1218,False,"{'a': 0.5, 'e': 0.7504104481694386}",20,0,-30.636262566972277,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 0.8126486278424488}",20,0,-124.27419208756844,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
1220,False,"{'a': 0.5, 'e': 0.8667670910519801}",20,4,-37.28819046888674,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.912225104002834}",25,0,-110.32680207609559,"{0: 12, 1: 1, 2: 12, 3: 0, 4: 0}",0
1222,False,"{'a': 0.5, 'e': 0.9485684652560139}",20,0,-62.67135693127409,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 0.9754340439594065}",25,0,-74.37184625540732,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
1224,False,"{'a': 0.5, 'e': 0.9925534081311793}",20,0,-67.00057598610495,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1225,False,"{'a': 0.5, 'e': 0.9997555067434422}",20,0,-49.397255882290374,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1226,False,"{'a': 0.5, 'e': 0.9969683788075573}",35,0,-223.74332324826312,"{0: 17, 1: 7, 2: 7, 3: 1, 4: 3}",0
1227,False,"{'a': 0.5, 'e': 0.984219872384559}",20,0,-101.86086303091258,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1228,False,"{'a': 0.5, 'e': 0.9616373663365262}",25,0,-110.87752050018084,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
1229,False,"{'a': 0.5, 'e': 0.9294464975991132}",20,0,-91.57006425459095,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1230,False,"{'a': 0.5, 'e': 0.8879689066918555}",25,0,-132.58864887385943,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
1231,False,"{'a': 0.5, 'e': 0.8376190239924215}",25,0,-89.01653874750359,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
1232,False,"{'a': 0.5, 'e': 0.7788999288853}",25,0,-87.12833145058879,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
1233,False,"{'a': 0.5, 'e': 0.7123983231588326}",20,0,-37.494745381867446,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1234,False,"{'a': 0.5, 'e': 0.6387786688749486}",25,18,-0.3787187415661122,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.5587765492838215}",30,2,-25.599583425706786,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.4731913191192083}",25,16,8.164535290118582,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.38287811771022245}",20,0,-60.363141866921225,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
1238,False,"{'a': 0.5, 'e': 0.28873932471174163}",20,10,0.6399363913763305,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.1917155438252857}",20,11,17.118454392977835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.09277620459766088}",25,20,11.072949681368668,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.007090123798581999}",20,11,16.316612289505834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.10688561002149863}",25,14,23.42155472394082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.20561313056077968}",25,13,21.92328743974016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.3022862326661481}",20,3,-54.81064661393407,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
1245,False,"{'a': 0.5, 'e': 0.39593899065726024}",20,12,-8.828491956485914,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.48563565713376733}",20,0,-25.431300385486555,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1247,False,"{'a': 0.5, 'e': 0.5704800126539865}",30,18,-2.9618456526414008,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.6496243204633991}",25,0,-43.43035153692812,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1249,False,"{'a': 0.5, 'e': 0.7222777967999807}",30,0,-114.93827582682202,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
1250,False,"{'a': 0.5, 'e': 0.7877145121442345}",20,14,-13.39499433429279,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.8452806444669504}",25,0,-67.5250553792183,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1252,False,"{'a': 0.5, 'e': 0.8944010120027769}",25,0,-161.43606387250136,"{0: 12, 1: 4, 2: 4, 3: 4, 4: 1}",0
1253,False,"{'a': 0.5, 'e': 0.9345848202763448}",25,0,-57.36966549025218,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 0.9654305659583742}",25,0,-137.8871370082111,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
1255,False,"{'a': 0.5, 'e': 0.9866300485542645}",25,0,-155.4730686146287,"{0: 14, 1: 6, 2: 2, 3: 0, 4: 3}",0
1256,False,"{'a': 0.5, 'e': 0.9979714498415359}",20,0,-125.27578560304096,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
1257,False,"{'a': 0.5, 'e': 0.9993414502874913}",25,0,-93.75023943757036,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
1258,False,"{'a': 0.5, 'e': 0.9907263613005374}",20,0,-97.04956918854569,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
1259,False,"{'a': 0.5, 'e': 0.9722122620020642}",20,0,-49.39314943742683,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1260,False,"{'a': 0.5, 'e': 0.9439841391523142}",25,0,-47.06236772632237,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1261,False,"{'a': 0.5, 'e': 0.906324038823819}",20,0,-55.3186187586372,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1262,False,"{'a': 0.5, 'e': 0.8596082482902975}",25,0,-69.79645867650864,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1263,False,"{'a': 0.5, 'e': 0.8043035362885604}",25,0,-157.21816967089637,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
1264,False,"{'a': 0.5, 'e': 0.7409624892196374}",25,0,-155.63675579681708,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
1265,False,"{'a': 0.5, 'e': 0.6702179898880674}",25,0,-165.64726134814612,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
1266,False,"{'a': 0.5, 'e': 0.5927768939461374}",20,14,-2.5554876231696544,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.5094129672258985}",20,6,-49.0879778988557,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1268,False,"{'a': 0.5, 'e': 0.420959154526665}",20,0,14.163209021491923,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1269,False,"{'a': 0.5, 'e': 0.3282992571060098}",30,6,-39.114116650636475,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
1270,False,"{'a': 0.5, 'e': 0.23235910202965793}",20,13,-25.16436643957357,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1271,False,"{'a': 0.5, 'e': 0.13409729161351916}",20,8,22.292920788533138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.03449562538626333}",20,12,14.128809659745318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.06545070972712846}",20,10,4.456619782209811,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.16474308298404086}",20,9,19.73808594970442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.2623893978125999}",30,15,12.666950060979197,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.35741400451263233}",20,5,-15.816220510773878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1277,False,"{'a': 0.5, 'e': 0.44886744862492334}",20,11,8.32015408922658,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.5358359575664181}",30,15,-7.198196270334152,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
